Date;Open_DJ;Close_DJ;Open_SSE_Composite;Close_SSE_Composite;Open_N225;Close_N225;Open_CAC40;15h_CAC40;Close_CAC40;Open_DAX;15h_DAX;Close_DAX;Open_FTSE100;15h_FTSE100;Close_FTSE100
11/08/2014;16557.269531;16569.980469;2199.433105;2224.654053;15022.639648;15130.519531;4182.750000;4184.297;4197.700195;9106.669922;9154.498;9180.740234;6567.36;6622.297;6632.82
12/08/2014;16565.550781;16560.539063;2222.696045;2221.594971;15164.730469;15161.309570;4188.049805;4172.997;4162.160156;9166.919922;9119.797;9069.469727;6632.82;6623.797;6632.42
13/08/2014;16567.539063;16651.800781;2223.051025;2222.876953;15111.759766;15213.629883;4187.459961;4185.297;4194.790039;9133.839844;9154.497;9198.879883;6632.42;6642.097;6656.68
14/08/2014;16657.320313;16713.580078;2221.541016;2206.466064;15284.379883;15314.570313;4176.930176;4201.297;4205.430176;9161.809570;9215.497;9225.099609;6656.68;6681.097;6685.26
15/08/2014;16717.009766;16662.910156;2207.226074;2226.733887;15317.150391;15318.339844;4216.899902;4246.497;4174.359863;9239.000000;9301.498;9092.599609;6685.26;6732.798;6689.08
18/08/2014;16664.449219;16838.740234;2229.803955;2239.466064;15318.500000;15322.599609;4227.879883;4226.200;4230.649902;9220.990234;9226.200;9245.330078;6689.08;6739.800;6741.25
19/08/2014;16839.060547;16919.589844;2242.340088;2245.330078;15451.940430;15449.790039;4243.830078;4248.500;4254.450195;9276.190430;9339.000;9334.280273;6741.25;6774.000;6779.31
20/08/2014;16910.029297;16979.130859;2241.664063;2240.210938;15485.929688;15454.450195;4250.279785;4226.500;4240.790039;9329.889648;9271.300;9314.570313;6779.31;6749.800;6755.48
21/08/2014;16983.880859;17039.490234;2239.568115;2230.458008;15530.980469;15586.200195;4247.319824;4275.300;4292.930176;9328.709961;9367.500;9401.530273;6755.48;6771.300;6777.66
22/08/2014;17038.269531;17001.220703;2228.974121;2240.812012;15618.049805;15539.190430;4291.060059;4259.500;4252.799805;9390.290039;9360.500;9339.169922;6777.66;6772.250;6775.25
25/08/2014;17011.810547;17076.869141;2241.100098;2229.273926;15609.429688;15613.250000;4299.500000;4307.540;4342.109863;9456.669922;9448.500;9510.139648;6777.66;6772.250;6775.25
26/08/2014;17079.570313;17106.699219;2225.291016;2207.105957;15609.639648;15521.219727;4336.290039;4369.510;4393.410156;9481.559570;9536.000;9588.150391;6775.25;6801.700;6822.76
27/08/2014;17111.029297;17122.009766;2207.030029;2209.465088;15556.559570;15534.820313;4384.529785;4390.900;4395.259766;9583.980469;9575.800;9569.709961;6822.76;6823.000;6830.66
28/08/2014;17119.060547;17079.570313;2210.483887;2195.818115;15482.269531;15459.860352;4385.709961;4368.860;4366.040039;9545.209961;9447.848;9462.559570;6830.66;6808.980;6805.80
29/08/2014;17083.419922;17098.449219;2198.946045;2217.199951;15423.879883;15424.589844;4380.609863;4363.380;4381.040039;9483.419922;9437.614;9470.169922;6805.80;6808.290;6819.75
02/09/2014;17097.419922;17067.560547;2239.684082;2266.045898;15526.940430;15668.599609;4389.399902;4382.600;4378.330078;9525.150391;9509.000;9507.019531;6825.31;6819.900;6829.17
03/09/2014;17067.240234;17078.279297;2268.395020;2288.626953;15797.790039;15728.349609;4394.660156;4420.800;4421.870117;9541.019531;9631.000;9626.490234;6829.17;6879.300;6873.58
04/09/2014;17083.609375;17069.580078;2290.029053;2306.862061;15701.610352;15676.179688;4409.160156;4470.969;4494.939941;9591.429688;9665.885;9724.259766;6873.58;6882.873;6877.97
05/09/2014;17065.890625;17137.359375;2311.304932;2326.431885;15792.639648;15668.679688;4492.910156;4479.975;4486.490234;9714.240234;9737.950;9747.019531;6877.97;6843.975;6855.10
08/09/2014;17131.710938;17111.419922;2311.304932;2326.431885;15718.129883;15705.110352;4484.399902;4466.845;4474.930176;9767.900391;9727.276;9758.030273;6855.10;6795.117;6834.77
09/09/2014;17110.390625;17013.869141;2328.426025;2326.527100;15795.820313;15749.150391;4465.100098;4465.924;4452.370117;9737.559570;9735.960;9710.700195;6834.77;6839.792;6829.00
10/09/2014;17016.050781;17068.710938;2318.496094;2318.304932;15688.549805;15788.780273;4442.689941;4448.500;4450.790039;9672.450195;9695.800;9700.169922;6829.00;6829.300;6830.11
11/09/2014;17057.410156;17049.000000;2315.731934;2311.678955;15880.910156;15909.200195;4463.000000;4415.000;4440.899902;9729.889648;9637.200;9691.280273;6830.11;6781.800;6799.62
12/09/2014;17044.050781;16987.509766;2308.345947;2331.949951;15885.040039;15948.290039;4449.680176;4434.700;4441.700195;9706.589844;9665.500;9651.129883;6799.62;6816.000;6806.96
15/09/2014;16988.759766;17031.140625;2330.187012;2339.139893;15885.040039;15948.290039;4425.629883;4433.000;4428.629883;9603.969727;9672.000;9659.629883;6806.96;6802.800;6804.21
16/09/2014;17027.160156;17131.970703;2341.027100;2296.554932;15896.059570;15911.530273;4426.149902;4405.186;4409.149902;9644.280273;9621.268;9632.929688;6804.21;6774.977;6792.24
17/09/2014;17131.009766;17156.849609;2298.981934;2307.893066;15948.150391;15888.669922;4432.649902;4433.950;4431.410156;9672.980469;9667.988;9661.500000;6792.24;6787.793;6780.90
18/09/2014;17163.730469;17265.990234;2303.850098;2315.927979;16036.469727;16067.570313;4440.330078;4462.465;4464.700195;9703.099609;9752.904;9798.129883;6780.90;6809.256;6819.29
19/09/2014;17267.210938;17279.740234;2312.983887;2329.450928;16177.940430;16321.169922;4491.540039;4460.986;4461.220215;9849.429688;9830.473;9799.259766;6819.29;6866.718;6837.92
22/09/2014;17271.710938;17172.679688;2323.553955;2289.865967;16281.360352;16205.900391;4446.910156;4451.983;4442.549805;9748.530273;9784.265;9749.540039;6837.92;6784.973;6773.63
23/09/2014;17165.910156;17055.869141;2289.091064;2309.718018;16281.360352;16205.900391;4430.299805;4360.294;4359.350098;9713.400391;9618.988;9595.030273;6773.63;6654.968;6676.08
24/09/2014;17056.640625;17210.060547;2302.230957;2343.574951;16105.559570;16167.450195;4364.000000;4381.994;4413.720215;9598.769531;9605.712;9661.969727;6676.08;6675.964;6706.27
25/09/2014;17204.859375;16945.800781;2352.864990;2345.103027;16327.190430;16374.139648;4413.640137;4411.957;4355.279785;9644.360352;9670.957;9510.009766;6706.27;6678.982;6639.71
26/09/2014;16948.619141;17113.150391;2339.288086;2347.718018;16087.950195;16229.860352;4361.370117;4373.772;4394.750000;9500.549805;9474.969;9490.549805;6639.71;6637.960;6649.39
29/09/2014;17107.689453;17071.220703;2353.708008;2357.710938;16339.030273;16310.639648;4389.830078;4349.000;4358.069824;9495.580078;9390.000;9422.910156;6649.39;6613.800;6646.60
30/09/2014;17070.449219;17042.900391;2361.318115;2363.870117;16252.719727;16173.519531;4375.379883;4404.000;4416.240234;9446.809570;9453.000;9474.299805;6646.60;6621.800;6622.72
01/10/2014;17040.460938;16804.710938;2361.318115;2363.870117;16173.389648;16082.250000;4400.609863;4376.800;4365.270020;9454.040039;9434.000;9382.030273;6622.72;6576.300;6557.52
02/10/2014;16808.269531;16801.050781;2361.318115;2363.870117;15895.200195;15661.990234;4361.830078;4339.000;4242.669922;9363.280273;9354.000;9195.679688;6557.52;6535.300;6446.39
03/10/2014;16802.199219;17009.689453;2361.318115;2363.870117;15616.480469;15708.650391;4280.220215;4264.800;4281.740234;9363.280273;9354.000;9195.679688;6446.39;6511.500;6527.91
06/10/2014;17010.339844;16991.910156;2361.318115;2363.870117;15882.280273;15890.950195;4317.919922;4308.300;4286.520020;9341.049805;9300.300;9209.509766;6527.91;6571.300;6563.65
07/10/2014;16988.250000;16719.390625;2361.318115;2363.870117;15841.169922;15783.830078;4277.410156;4243.000;4209.140137;9164.769531;9164.800;9086.209961;6563.65;6535.800;6495.58
08/10/2014;16718.650391;16994.220703;2368.575928;2382.793945;15574.599609;15595.980469;4198.020020;4185.000;4168.120117;9027.900391;9024.000;8995.330078;6495.58;6478.300;6482.24
09/10/2014;16989.369141;16659.250000;2383.858887;2389.371094;15681.530273;15478.929688;4222.979980;4157.000;4141.450195;9082.660156;9025.000;9005.019531;6482.24;6464.800;6431.85
10/10/2014;16654.880859;16544.099609;2380.754883;2374.540039;15292.879883;15300.549805;4114.520020;4105.000;4073.709961;8924.580078;8862.400;8788.809570;6431.85;6373.470;6339.97
13/10/2014;16535.429688;16321.070313;2366.426025;2366.009033;15292.879883;15300.549805;4033.739990;4088.000;4078.699951;8703.849609;8838.000;8812.429688;6339.97;6368.900;6366.24
14/10/2014;16321.900391;16315.190430;2362.802002;2359.475098;15036.870117;14936.509766;4053.080078;4067.000;4088.250000;8765.360352;8807.000;8825.209961;6366.24;6369.150;6392.68
15/10/2014;16313.299805;16141.740234;2358.232910;2373.669922;15009.750000;15073.519531;4090.479980;3994.000;3939.719971;8838.679688;8647.800;8571.950195;6392.68;6287.500;6211.64
16/10/2014;16137.139648;16117.240234;2361.129883;2356.499023;14805.160156;14738.379883;3968.409912;3854.000;3918.620117;8623.280273;8436.300;8582.900391;6211.64;6102.100;6195.91
17/10/2014;16118.389648;16380.410156;2352.783936;2341.184082;14796.320313;14532.509766;3934.189941;3994.800;4033.179932;8629.160156;8736.000;8850.269531;6195.91;6250.000;6310.29
20/10/2014;16373.150391;16399.669922;2346.052002;2356.728027;14822.839844;15111.230469;4023.760010;3983.300;3991.239990;8819.259766;8727.300;8717.759766;6310.29;6255.300;6267.07
21/10/2014;16406.029297;16614.810547;2355.032959;2339.656982;15115.290039;14804.280273;3968.790039;4064.710;4081.239990;8693.059570;8838.000;8886.959961;6267.07;6332.000;6372.33
22/10/2014;16615.259766;16461.320313;2339.222900;2326.552979;15038.190430;15195.769531;4090.939941;4097.000;4105.089844;8934.540039;8932.000;8940.139648;6372.33;6390.800;6399.73
23/10/2014;16468.070313;16677.900391;2322.315918;2302.417969;15093.780273;15138.959961;4086.020020;4134.500;4157.680176;8873.540039;8982.000;9047.309570;6399.73;6401.000;6419.15
24/10/2014;16677.039063;16805.410156;2303.080078;2302.280029;15354.349609;15291.639648;4137.919922;4132.800;4128.899902;9008.599609;8992.210;8987.799805;6419.15;6387.000;6388.73
27/10/2014;16796.099609;16817.939453;2293.572998;2290.437012;15404.280273;15388.719727;4170.839844;4074.800;4096.740234;9080.799805;8855.000;8902.610352;6388.73;6344.800;6363.46
28/10/2014;16825.189453;17005.750000;2294.011963;2337.871094;15363.280273;15329.910156;4107.569824;4123.000;4112.669922;8983.059570;9068.000;9068.190430;6363.46;6398.500;6402.17
29/10/2014;17005.070313;16974.310547;2343.719971;2373.030029;15442.389648;15553.910156;4126.970215;4131.800;4110.640137;9139.000000;9143.000;9082.809570;6402.17;6474.800;6453.87
30/10/2014;16968.140625;17195.419922;2371.891113;2391.075928;15596.500000;15658.200195;4138.080078;4090.000;4141.240234;9091.129883;8984.000;9114.839844;6453.87;6416.000;6463.55
31/10/2014;17208.779297;17390.519531;2393.177979;2420.177979;15817.139648;16413.759766;4213.470215;4226.300;4233.089844;9283.400391;9292.000;9326.870117;6463.55;6517.000;6546.47
03/11/2014;17390.900391;17366.240234;2425.225098;2430.970947;15817.139648;16413.759766;4225.810059;4205.700;4194.029785;9305.730469;9283.000;9251.700195;6546.47;6502.000;6487.97
04/11/2014;17368.810547;17383.839844;2428.270996;2430.737061;16732.849609;16862.470703;4177.200195;4170.500;4130.189941;9244.089844;9240.000;9166.469727;6487.97;6477.880;6453.97
05/11/2014;17385.759766;17484.529297;2432.168945;2420.395996;16785.439453;16937.320313;4163.509766;4197.000;4208.419922;9238.070313;9318.000;9315.480469;6453.97;6527.000;6539.14
06/11/2014;17491.660156;17554.470703;2419.616943;2425.809082;16993.460938;16792.480469;4193.479980;4253.500;4227.680176;9284.969727;9425.800;9377.410156;6539.14;6561.150;6551.15
07/11/2014;17558.580078;17573.929688;2427.897949;2419.145996;16934.039063;16880.380859;4238.870117;4210.000;4189.890137;9406.160156;9347.000;9291.830078;6551.15;6585.600;6567.24
10/11/2014;17568.980469;17613.740234;2436.627930;2473.183105;16758.269531;16780.529297;4184.180176;4197.000;4222.819824;9233.870117;9308.000;9351.870117;6567.24;6595.780;6611.25
11/11/2014;17615.640625;17614.900391;2483.647949;2470.594971;16869.490234;17124.109375;4227.120117;4243.000;4244.100098;9374.360352;9371.500;9369.030273;6611.25;6617.800;6627.40
12/11/2014;17604.750000;17612.199219;2454.602051;2494.275879;17253.119141;17197.050781;4232.339844;4188.000;4179.879883;9339.679688;9230.000;9210.959961;6627.40;6603.000;6611.04
13/11/2014;17618.689453;17652.789063;2494.998047;2486.669922;17192.000000;17392.789063;4203.669922;4162.800;4187.950195;9260.530273;9192.000;9248.509766;6611.04;6604.000;6635.45
14/11/2014;17653.109375;17634.740234;2477.966064;2479.185059;17520.539063;17490.830078;4208.109863;4192.300;4202.459961;9272.360352;9234.000;9252.940430;6635.45;6622.700;6654.37
17/11/2014;17631.849609;17647.750000;2506.864014;2475.120117;17381.380859;16973.800781;4169.609863;4208.410;4226.100098;9162.269531;9258.300;9306.349609;6654.37;6650.000;6671.97
18/11/2014;17643.089844;17687.820313;2474.181885;2457.529053;17188.839844;17344.060547;4230.410156;4255.000;4262.379883;9323.750000;9421.800;9456.530273;6671.97;6701.280;6709.13
19/11/2014;17685.509766;17685.730469;2452.149902;2451.166992;17384.310547;17288.750000;4263.330078;4279.800;4266.189941;9462.049805;9504.000;9472.799805;6709.13;6701.650;6696.60
20/11/2014;17677.320313;17719.000000;2443.275879;2452.616943;17407.689453;17300.859375;4264.609863;4210.300;4234.209961;9460.400391;9398.500;9483.969727;6696.60;6649.150;6678.90
21/11/2014;17721.019531;17810.060547;2452.635010;2487.111084;17285.720703;17357.509766;4245.649902;4347.300;4347.229980;9521.240234;9701.000;9732.549805;6678.90;6765.500;6750.76
24/11/2014;17812.630859;17817.900391;2505.531982;2533.887939;17285.720703;17357.509766;4355.970215;4380.000;4368.439941;9722.309570;9805.000;9785.540039;6750.76;6745.500;6729.79
25/11/2014;17819.050781;17814.939453;2531.998047;2567.596924;17490.390625;17407.619141;4369.310059;4395.000;4382.310059;9790.030273;9908.000;9861.209961;6729.79;6741.290;6731.14
26/11/2014;17812.250000;17827.750000;2572.648926;2604.886963;17347.970703;17383.580078;4382.879883;4372.000;4373.419922;9894.599609;9884.500;9915.559570;6731.14;6732.240;6729.17
28/11/2014;17830.550781;17828.240234;2629.625977;2682.918945;17340.160156;17459.849609;4378.319824;4366.800;4390.180176;9990.700195;9960.300;9980.849609;6723.42;6706.210;6722.62
01/12/2014;17827.269531;17776.800781;2691.725098;2680.739990;17475.099609;17590.099609;4354.189941;4373.300;4377.330078;9915.740234;9944.000;9963.509766;6722.62;6659.000;6656.37
02/12/2014;17778.849609;17879.550781;2667.820068;2763.316895;17481.060547;17663.220703;4396.750000;4398.300;4388.299805;9983.790039;9967.000;9934.080078;6656.37;6737.500;6742.10
03/12/2014;17880.900391;17912.619141;2768.677979;2779.736084;17772.150391;17720.429688;4384.040039;4387.800;4391.859863;9978.889648;9960.000;9971.790039;6742.10;6724.000;6716.63
04/12/2014;17910.019531;17900.099609;2783.468994;2900.362061;17881.910156;17887.210938;4399.939941;4336.800;4323.890137;9998.849609;9888.300;9851.349609;6716.63;6682.000;6679.37
05/12/2014;17903.050781;17958.789063;2926.572998;2938.781006;17821.849609;17920.449219;4366.220215;4400.000;4419.479980;9931.959961;10019.000;10087.120117;6679.37;6742.700;6742.84
08/12/2014;17954.939453;17852.480469;2907.814941;3021.523926;18004.660156;17935.640625;4400.169922;4379.000;4375.479980;10060.910156;10033.000;10014.990234;6742.84;6682.800;6672.15
09/12/2014;17847.369141;17801.199219;2992.489990;2859.918945;17820.240234;17813.380859;4332.729980;4303.000;4263.939941;9904.580078;9869.800;9793.709961;6672.15;6570.300;6529.47
10/12/2014;17797.990234;17533.150391;2855.939941;2940.876953;17623.349609;17412.580078;4280.339844;4277.000;4227.910156;9859.780273;9869.800;9799.730469;6529.47;6534.000;6500.04
11/12/2014;17534.300781;17596.339844;2912.345947;2925.742920;17180.490234;17257.400391;4225.330078;4213.000;4225.859863;9770.660156;9829.000;9862.530273;6500.04;6455.800;6461.70
12/12/2014;17590.050781;17280.830078;2929.360107;2938.173096;17317.689453;17371.580078;4197.479980;4155.300;4108.930176;9794.200195;9706.000;9594.730469;6461.70;6361.800;6300.63
15/12/2014;17285.740234;17180.839844;2921.446045;2953.420898;17111.490234;17099.400391;4094.459961;4108.000;4005.379883;9599.820313;9596.000;9334.009766;6300.63;6271.000;6182.72
16/12/2014;17173.070313;17068.869141;2953.811035;3021.518066;16862.419922;16755.320313;4027.510010;3963.000;4093.199951;9366.559570;9296.000;9563.889648;6182.72;6186.000;6331.83
17/12/2014;17069.160156;17356.869141;3031.951904;3061.020020;16689.339844;16819.730469;4052.229980;4057.970;4111.910156;9455.740234;9466.000;9544.429688;6331.83;6276.000;6336.48
18/12/2014;17367.849609;17778.150391;3062.801025;3057.520996;17142.949219;17210.050781;4186.259766;4228.800;4249.490234;9711.610352;9757.000;9811.059570;6336.48;6425.000;6466.00
19/12/2014;17778.019531;17804.800781;3053.074951;3108.595947;17511.009766;17621.400391;4282.390137;4219.000;4241.649902;9901.259766;9732.800;9786.959961;6466.00;6487.800;6545.27
22/12/2014;17812.250000;17959.439453;3129.267090;3127.445068;17685.529297;17635.140625;4255.879883;4268.000;4254.430176;9827.259766;9895.000;9865.759766;6545.27;6608.000;6576.74
23/12/2014;17971.509766;18024.169922;3085.080078;3032.612061;17685.529297;17635.140625;4264.540039;4301.000;4314.970215;9887.240234;9909.000;9922.110352;6576.74;6596.000;6598.18
24/12/2014;18035.730469;18030.210938;3039.206055;2972.531982;17842.039063;17854.230469;4309.750000;4299.800;4295.850098;9887.240234;9909.000;9922.110352;6598.18;6616.000;6609.93
26/12/2014;18038.300781;18053.710938;3078.004883;3157.603027;17778.910156;17818.960938;4309.750000;4299.800;4295.850098;9887.240234;9909.000;9922.110352;6598.18;6616.000;6609.93
29/12/2014;18046.580078;18038.230469;3212.559082;3168.016113;17914.550781;17729.839844;4301.660156;4275.800;4317.930176;9914.870117;9842.000;9927.129883;6609.93;6616.000;6633.51
30/12/2014;18035.019531;17983.070313;3160.801025;3165.814941;17702.119141;17450.769531;4293.899902;4283.800;4245.540039;9883.099609;9828.000;9805.549805;6633.51;6616.000;6547.00
31/12/2014;17987.660156;17823.070313;3172.596924;3234.677002;17702.119141;17450.769531;4256.169922;4269.000;4272.750000;9883.099609;9828.000;9805.549805;6547.00;6550.800;6566.09
02/01/2015;17823.070313;17832.990234;3172.596924;3234.677002;17702.119141;17450.769531;4294.049805;4264.000;4252.290039;9869.129883;9756.000;9764.730469;6566.09;6548.000;6547.80
05/01/2015;17821.300781;17501.650391;3258.626953;3350.519043;17325.679688;17408.710938;4221.990234;4169.300;4111.359863;9735.650391;9605.000;9473.160156;6547.80;6469.800;6417.16
06/01/2015;17504.179688;17371.640625;3330.799072;3351.446045;17101.580078;16883.189453;4129.890137;4113.500;4083.500000;9484.250000;9547.300;9469.660156;6417.16;6395.800;6366.51
07/01/2015;17374.779297;17584.519531;3326.648926;3373.954102;16808.259766;16885.330078;4111.729980;4131.500;4112.729980;9510.339844;9558.500;9518.179688;6366.51;6442.000;6419.83
08/01/2015;17591.970703;17907.869141;3371.957031;3293.456055;17067.400391;17167.099609;4176.160156;4205.000;4260.189941;9643.769531;9678.800;9837.610352;6419.83;6526.000;6569.96
09/01/2015;17911.019531;17737.369141;3276.965088;3285.412109;17318.740234;17197.730469;4249.259766;4251.000;4179.069824;9813.990234;9834.000;9648.500000;6569.96;6549.000;6501.14
12/01/2015;17742.050781;17640.839844;3258.212891;3229.315918;17318.740234;17197.730469;4196.779785;4216.000;4228.240234;9697.459961;9741.500;9781.900391;6501.14;6500.000;6501.42
13/01/2015;17645.019531;17613.679688;3223.541992;3235.301025;16970.880859;17087.710938;4204.770020;4280.000;4290.279785;9759.570313;9912.500;9941.000000;6501.42;6533.300;6542.20
14/01/2015;17609.060547;17427.089844;3242.336914;3222.437012;16961.820313;16795.960938;4227.459961;4227.000;4223.240234;9810.700195;9818.000;9817.080078;6542.20;6360.000;6388.46
15/01/2015;17436.300781;17320.710938;3224.070068;3336.455078;16872.949219;17108.699219;4262.939941;4296.000;4323.200195;9933.450195;9968.000;10032.610352;6388.46;6459.910;6498.78
16/01/2015;17320.000000;17511.570313;3343.603027;3376.495117;16812.960938;16864.160156;4303.549805;4328.300;4379.620117;9985.509766;10033.000;10167.769531;6498.78;6502.300;6550.27
20/01/2015;17516.960938;17515.230469;3114.560059;3173.052002;17071.650391;17366.300781;4406.959961;4456.000;4446.020020;10278.549805;10260.942;10257.129883;6585.53;6635.000;6620.10
21/01/2015;17509.960938;17554.279297;3189.084961;3323.611084;17308.720703;17280.480469;4455.009766;4416.300;4484.819824;10270.330078;10177.404;10299.230469;6620.10;6662.300;6728.04
22/01/2015;17557.289063;17813.980469;3327.319092;3343.343994;17306.640625;17329.019531;4486.759766;4511.000;4552.799805;10300.259766;10320.800;10435.620117;6728.04;6758.000;6796.63
23/01/2015;17812.500000;17672.599609;3357.095947;3351.763916;17520.630859;17511.750000;4588.490234;4633.000;4640.689941;10503.330078;10632.000;10649.580078;6796.63;6810.000;6832.83
26/01/2015;17668.109375;17678.699219;3347.257080;3383.181885;17285.710938;17468.519531;4620.000000;4661.000;4675.129883;10592.969727;10755.000;10798.330078;6832.83;6835.000;6852.40
27/01/2015;17638.529297;17387.210938;3389.853027;3352.959961;17649.400391;17768.300781;4671.759766;4615.000;4624.209961;10785.900391;10659.300;10628.580078;6852.40;6794.000;6811.61
28/01/2015;17402.910156;17191.369141;3325.721924;3305.738037;17615.929688;17795.730469;4660.450195;4604.000;4610.939941;10719.400391;10663.000;10710.969727;6811.61;6803.800;6825.94
29/01/2015;17195.289063;17416.849609;3258.997070;3262.304932;17666.910156;17606.220703;4571.049805;4597.300;4631.430176;10666.429688;10680.800;10737.870117;6825.94;6783.300;6810.60
30/01/2015;17416.849609;17164.949219;3273.747070;3210.363037;17788.740234;17674.390625;4655.950195;4596.300;4604.250000;10801.379883;10663.300;10694.320313;6810.60;6777.800;6749.40
02/02/2015;17169.990234;17361.039063;3148.135986;3128.300049;17536.609375;17558.039063;4613.310059;4593.500;4627.669922;10719.179688;10728.300;10828.009766;6749.40;6745.800;6782.55
03/02/2015;17369.970703;17666.400391;3156.085938;3204.906982;17654.599609;17335.849609;4651.069824;4669.300;4677.899902;10867.610352;10897.000;10890.950195;6782.55;6852.640;6871.80
04/02/2015;17664.990234;17673.019531;3212.822021;3174.125977;17549.300781;17678.740234;4682.810059;4671.500;4696.299805;10892.500000;10863.500;10911.320313;6871.80;6824.300;6860.02
05/02/2015;17677.259766;17884.880859;3251.211914;3136.531006;17589.210938;17504.619141;4654.560059;4678.500;4703.299805;10840.790039;10869.000;10905.410156;6860.02;6838.200;6865.93
06/02/2015;17881.539063;17824.289063;3120.090088;3075.906982;17696.179688;17648.500000;4698.839844;4695.000;4691.029785;10866.200195;10851.000;10846.389648;6865.93;6868.000;6853.44
09/02/2015;17821.490234;17729.210938;3063.510010;3095.124023;17790.310547;17711.929688;4652.160156;4623.300;4651.080078;10765.209961;10652.500;10663.509766;6853.44;6792.020;6837.15
10/02/2015;17736.150391;17868.759766;3090.489990;3141.593018;17662.669922;17652.679688;4663.459961;4709.630;4695.649902;10675.589844;10769.800;10753.830078;6837.15;6832.800;6829.12
11/02/2015;17867.859375;17862.140625;3145.764893;3157.704102;17662.669922;17652.679688;4687.870117;4673.137;4679.379883;10765.000000;10748.300;10752.110352;6829.12;6795.000;6818.17
12/02/2015;17862.140625;17972.380859;3157.958984;3173.416016;17899.400391;17979.720703;4670.080078;4736.430;4726.200195;10746.910156;10942.240;10919.650391;6818.17;6825.730;6828.11
13/02/2015;17968.650391;18019.349609;3186.808105;3203.826904;17892.099609;17913.359375;4748.040039;4777.000;4759.359863;10952.389648;10998.981;10963.400391;6828.11;6882.730;6873.52
17/02/2015;18019.800781;18047.580078;3230.884033;3246.906006;17949.699219;17987.089844;4720.930176;4753.090;4753.990234;10847.730469;10885.224;10895.620117;6857.05;6878.280;6898.13
18/02/2015;18045.720703;18029.849609;3230.884033;3246.906006;18103.980469;18199.169922;4782.589844;4793.320;4799.029785;10931.719727;10944.564;10961.000000;6898.13;6888.260;6898.08
19/02/2015;18028.669922;17985.769531;3230.884033;3246.906006;18237.349609;18264.789063;4788.399902;4828.000;4833.279785;10932.490234;10969.034;11001.940430;6898.08;6890.000;6888.90
20/02/2015;17985.769531;18140.439453;3230.884033;3246.906006;18336.500000;18332.300781;4821.379883;4801.250;4830.899902;10976.769531;10997.000;11050.639648;6888.90;6901.000;6915.20
23/02/2015;18140.759766;18116.839844;3230.884033;3246.906006;18499.580078;18466.919922;4872.129883;4846.000;4862.299805;11150.469727;11105.000;11130.919922;6915.20;6896.330;6912.16
24/02/2015;18112.570313;18209.189453;3230.884033;3246.906006;18468.390625;18603.480469;4865.680176;4858.470;4886.439941;11128.169922;11138.042;11205.740234;6912.16;6931.280;6949.63
25/02/2015;18208.669922;18224.570313;3256.479004;3228.843018;18636.339844;18585.199219;4885.000000;4873.000;4882.220215;11208.269531;11190.772;11210.269531;6949.63;6922.460;6935.38
26/02/2015;18224.410156;18214.419922;3222.150879;3298.358887;18587.869141;18785.789063;4884.890137;4881.000;4910.620117;11206.660156;11248.000;11327.190430;6935.38;6924.210;6949.73
27/02/2015;18213.259766;18132.699219;3296.831055;3310.302979;18844.279297;18797.939453;4905.770020;4918.010;4951.479980;11337.110352;11320.313;11401.660156;6949.73;6933.800;6946.66
02/03/2015;18134.050781;18288.630859;3332.720947;3336.284912;18869.400391;18826.880859;4937.430176;4914.000;4917.319824;11408.280273;11385.029;11410.360352;6946.66;6940.000;6940.64
03/03/2015;18281.949219;18203.369141;3317.695068;3263.052002;18910.519531;18815.160156;4922.430176;4906.000;4869.250000;11424.669922;11403.000;11280.360352;6940.64;6919.030;6889.13
04/03/2015;18203.369141;18096.900391;3264.181885;3279.532959;18716.779297;18703.599609;4882.939941;4889.160;4917.350098;11317.240234;11300.494;11390.379883;6889.13;6880.740;6919.24
05/03/2015;18096.900391;18135.720703;3264.084961;3248.476074;18658.160156;18751.839844;4929.040039;4963.990;4963.509766;11427.639648;11497.247;11504.009766;6919.24;6950.000;6961.14
06/03/2015;18135.720703;17856.779297;3248.035889;3241.187012;18814.849609;18971.000000;4953.680176;4979.000;4964.350098;11513.889648;11560.000;11550.969727;6961.14;6938.850;6911.80
09/03/2015;17856.560547;17995.720703;3224.313965;3302.407959;18872.960938;18790.550781;4940.640137;4941.000;4937.200195;11510.349609;11556.003;11582.110352;6911.80;6875.540;6876.47
10/03/2015;17989.560547;17662.939453;3289.084961;3286.068115;18891.009766;18665.109375;4930.060059;4875.920;4881.950195;11555.969727;11442.905;11500.379883;6876.47;6771.050;6702.84
11/03/2015;17662.939453;17635.390625;3289.593994;3290.899902;18604.869141;18723.519531;4900.370117;4967.360;4997.750000;11531.549805;11701.000;11805.990234;6702.84;6709.010;6721.51
12/03/2015;17626.839844;17895.220703;3314.812988;3349.322998;18787.099609;18991.109375;4990.959961;4996.000;4987.330078;11795.910156;11789.802;11799.389648;6721.51;6788.000;6761.07
13/03/2015;17889.050781;17749.310547;3359.488037;3372.910889;19119.580078;19254.250000;4997.939941;4989.300;5010.459961;11845.900391;11784.000;11901.610352;6761.07;6753.000;6740.58
16/03/2015;17751.240234;17977.419922;3391.157959;3449.304932;19245.380859;19246.060547;5019.020020;5046.200;5061.160156;11955.820313;12129.155;12167.719727;6740.58;6785.320;6804.08
