date;pickups;min_temp;max_temp;wind_speed;visibility;pressure;precipitation;snow_depth
09/01/2016;940;39.9;46.4;7.4;9.3;1016.6;0.0;0.0
10/01/2016;992;39.9;59.0;8.2;5.3;1001.5;0.77;0.0
11/01/2016;1636;28.9;59.0;9.4;10.0;1003.9;1.03;0.0
12/01/2016;1553;25.0;44.1;4.6;10.0;1007.3;0.0;0.0
13/01/2016;1047;21.9;44.1;9.4;10.0;1008.0;0.0;0.0
14/01/2016;1051;21.9;37.0;5.1;10.0;1009.2;0.0;0.0
15/01/2016;1083;21.9;51.1;3.8;9.5;1007.1;0.0;0.0
16/01/2016;817;34.0;52.0;5.5;8.6;994.6;0.21;0.0
17/01/2016;637;30.0;52.0;5.8;8.6;1003.9;0.03;0.0
18/01/2016;1157;21.9;42.1;7.5;8.9;1002.9;0.05;0.0
19/01/2016;1497;16.0;30.9;10.4;10.0;1010.6;0.0;0.0
20/01/2016;1303;16.0;37.0;5.6;10.0;1015.5;0.0;0.0
21/01/2016;1017;26.1;37.0;5.0;10.0;1014.7;0.0;0.0
22/01/2016;1161;21.0;36.0;5.3;10.0;1018.7;0.0;0.0
23/01/2016;253;21.0;30.0;12.8;1.7;1005.3;0.5;0.0
24/01/2016;407;19.9;35.1;6.3;7.4;1006.2;1.82;5.9
25/01/2016;1191;19.9;39.0;2.9;9.6;1017.8;0.0;22.0
26/01/2016;1516;28.0;48.0;5.1;9.8;1014.0;0.0;18.9
27/01/2016;1232;37.9;48.0;6.2;9.9;1010.8;0.0;16.9
28/01/2016;1140;32.0;46.9;4.1;10.0;1010.5;0.0;9.1
29/01/2016;1050;32.0;42.1;5.5;9.5;996.2;0.0;5.9
30/01/2016;1190;28.0;41.0;6.0;10.0;1009.6;0.0;5.9
31/01/2016;901;28.0;55.9;5.6;10.0;1008.7;0.0;5.9
01/02/2016;975;36.0;59.0;5.0;9.8;1004.3;0.0;3.9
02/02/2016;1035;37.9;59.0;3.4;10.0;1018.1;0.01;2.0
03/02/2016;1037;37.9;57.0;4.7;7.7;1016.0;0.0;0.0
04/02/2016;1087;42.1;59.0;5.0;9.1;1008.7;0.73;0.0
05/02/2016;1183;30.2;48.9;7.4;6.1;1014.1;0.38;0.0
06/02/2016;1155;30.0;44.1;5.0;10.0;1022.5;0.15;1.2
07/02/2016;829;30.0;46.9;4.0;10.0;1016.5;0.0;0.0
08/02/2016;977;30.9;46.9;9.5;8.8;1004.3;0.0;0.0
09/02/2016;993;27.0;39.0;4.7;9.4;999.6;0.05;0.0
10/02/2016;1272;27.0;39.0;3.8;7.5;997.9;0.01;0.0
11/02/2016;1341;21.9;39.0;8.0;9.5;1005.8;0.0;0.0
12/02/2016;1277;15.1;30.9;6.6;10.0;1016.2;0.0;0.0
13/02/2016;1751;9.0;27.0;9.4;10.0;1010.8;0.0;0.0
14/02/2016;1090;-0.9;21.9;7.6;10.0;1025.1;0.0;0.0
15/02/2016;1541;14.0;30.2;3.7;8.1;1026.8;0.0;0.0
16/02/2016;1278;30.9;53.6;6.5;4.1;1006.2;0.46;0.0
17/02/2016;978;35.1;54.0;6.7;10.0;1006.8;0.99;0.0
18/02/2016;1322;27.0;37.0;5.9;10.0;1021.9;0.0;0.0
19/02/2016;1076;24.1;37.0;5.2;10.0;1027.8;0.0;0.0
20/02/2016;1406;36.0;61.0;6.0;10.0;1011.0;0.0;0.0
21/02/2016;924;39.0;61.0;4.3;10.0;1006.8;0.0;0.0
22/02/2016;1305;37.9;55.0;4.5;10.0;1012.9;0.03;0.0
23/02/2016;1422;35.1;52.0;10.9;8.4;1019.9;0.0;0.0
24/02/2016;1339;35.1;55.9;11.0;2.9;1009.8;0.43;0.0
25/02/2016;1162;36.0;61.0;6.9;8.5;988.0;1.11;0.0
26/02/2016;1076;30.9;39.9;8.3;10.0;1001.4;0.02;0.0
27/02/2016;822;26.1;41.0;5.2;10.0;1013.3;0.0;0.0
28/02/2016;689;26.1;60.1;6.4;10.0;1008.5;0.0;0.0
29/02/2016;1147;37.9;61.0;7.1;9.7;1000.2;0.0;0.0
01/03/2016;1220;39.0;61.0;6.5;10.0;1012.0;0.05;0.0
02/03/2016;2396;35.1;55.0;8.9;9.1;1000.1;0.14;0.0
03/03/2016;1997;26.1;36.0;5.8;10.0;1016.7;0.0;0.0
04/03/2016;1917;26.1;39.0;6.2;6.5;1014.8;0.07;0.0
05/03/2016;2618;28.0;41.0;5.1;10.0;1015.6;0.04;0.0
06/03/2016;1887;28.0;44.1;2.7;10.0;1019.0;0.0;0.0
07/03/2016;1080;32.0;60.1;6.1;9.0;1017.3;0.0;0.0
08/03/2016;1007;36.0;66.9;3.3;9.2;1014.4;0.0;0.0
09/03/2016;1009;44.1;77.0;1.8;6.6;1014.2;0.0;0.0
10/03/2016;1073;64.0;78.1;4.4;9.9;1010.0;0.0;0.0
11/03/2016;1128;55.0;79.0;5.3;9.7;1012.1;0.06;0.0
12/03/2016;1316;39.9;68.0;4.4;10.0;1019.9;0.0;0.0
13/03/2016;1040;39.9;62.1;3.7;10.0;1011.9;0.0;0.0
14/03/2016;1098;39.9;62.1;9.6;7.7;1013.7;0.02;0.0
15/03/2016;1132;39.9;57.0;7.7;8.3;1005.0;0.27;0.0
16/03/2016;1345;44.1;64.9;2.6;9.6;1004.8;0.0;0.0
17/03/2016;2087;45.0;64.9;4.4;9.8;1005.3;0.02;0.0
18/03/2016;1708;45.0;63.0;7.1;10.0;1004.3;0.0;0.0
19/03/2016;1660;36.0;57.0;4.1;10.0;1012.7;0.0;0.0
20/03/2016;1250;32.0;46.0;8.8;10.0;1014.4;0.0;0.0
21/03/2016;1088;32.0;50.0;6.4;6.7;1006.2;0.13;0.0
22/03/2016;1014;35.1;55.0;6.6;10.0;1013.7;0.06;0.0
23/03/2016;1082;48.0;71.1;5.9;10.0;1009.5;0.0;0.0
24/03/2016;995;44.1;71.1;8.0;9.8;1012.4;0.0;0.0
25/03/2016;1395;44.1;72.0;3.2;7.2;1003.0;0.0;0.0
26/03/2016;932;37.9;72.0;5.8;10.0;1018.1;0.04;0.0
27/03/2016;766;37.9;55.0;4.2;10.0;1023.0;0.0;0.0
28/03/2016;928;42.1;62.1;6.7;6.7;1004.7;0.14;0.0
29/03/2016;985;42.1;62.1;11.5;10.0;1005.9;0.24;0.0
30/03/2016;1025;37.0;55.9;4.9;10.0;1020.3;0.0;0.0
31/03/2016;962;46.9;72.0;6.1;10.0;1011.3;0.0;0.0
01/04/2016;1390;48.9;79.0;4.8;9.7;998.9;0.01;0.0
02/04/2016;971;48.9;69.1;3.3;9.4;995.7;0.01;0.0
03/04/2016;724;34.0;51.1;10.4;10.0;997.2;0.25;0.0
04/04/2016;1152;34.0;50.0;4.8;7.3;1007.9;0.01;0.0
05/04/2016;1152;26.1;42.1;7.9;10.0;1017.6;0.46;0.0
06/04/2016;1049;26.1;48.0;4.9;10.0;1021.1;0.0;0.0
07/04/2016;1042;30.0;57.9;5.8;9.3;1000.5;0.0;0.0
08/04/2016;1476;42.1;57.9;6.7;10.0;996.3;0.09;0.0
09/04/2016;1251;36.0;50.0;4.9;9.1;1002.8;0.01;0.0
10/04/2016;1080;30.9;50.0;4.4;10.0;1017.4;0.11;0.0
11/04/2016;987;30.9;64.9;5.6;9.3;1017.2;0.0;0.0
12/04/2016;1078;43.0;64.9;5.3;9.1;1011.3;0.04;0.0
13/04/2016;1096;39.9;59.0;4.1;10.0;1022.6;0.17;0.0
14/04/2016;1536;43.0;62.1;4.9;10.0;1021.9;0.0;0.0
15/04/2016;1594;42.1;64.9;3.5;10.0;1024.5;0.0;0.0
16/04/2016;1547;42.1;68.0;4.5;10.0;1025.0;0.0;0.0
17/04/2016;1186;43.0;75.0;2.3;10.0;1024.4;0.0;0.0
18/04/2016;1073;44.1;82.0;2.8;10.0;1017.8;0.0;0.0
19/04/2016;944;51.1;82.0;6.4;10.0;1011.2;0.0;0.0
20/04/2016;1338;48.9;73.0;5.8;10.0;1017.8;0.0;0.0
21/04/2016;1376;48.9;73.0;4.8;10.0;1015.3;0.0;0.0
22/04/2016;996;48.9;79.0;3.6;9.7;1007.8;0.0;0.0
23/04/2016;918;60.1;79.0;5.6;8.2;1004.7;0.15;0.0
24/04/2016;697;46.9;71.1;6.2;10.0;1011.5;0.01;0.0
25/04/2016;921;46.9;69.1;3.6;10.0;1010.7;0.0;0.0
26/04/2016;1036;48.9;69.1;5.2;6.8;1002.8;0.17;0.0
27/04/2016;996;46.0;62.1;4.3;9.8;1007.3;0.07;0.0
28/04/2016;1010;46.0;62.1;4.8;9.9;1010.8;0.0;0.0
29/04/2016;1031;46.9;59.0;4.3;10.0;1013.6;0.0;0.0
30/04/2016;886;45.0;64.9;4.9;9.9;1017.2;0.05;0.0
01/05/2016;632;46.0;64.9;4.0;7.9;1017.2;0.0;0.0
02/05/2016;1068;44.6;59.0;2.2;5.0;1010.7;0.16;0.0
03/05/2016;1414;45.0;60.1;5.1;5.2;1006.5;0.59;0.0
04/05/2016;1222;48.0;55.9;6.3;7.7;1003.8;0.07;0.0
05/05/2016;1499;46.0;57.0;7.5;9.5;1000.6;0.01;0.0
06/05/2016;1297;46.0;57.0;7.8;7.8;1001.0;0.24;0.0
07/05/2016;1224;48.0;60.1;4.8;7.5;1003.7;0.3;0.0
08/05/2016;866;48.9;66.0;3.7;8.1;1000.8;0.11;0.0
09/05/2016;1199;48.9;72.0;3.5;10.0;1009.5;0.05;0.0
10/05/2016;1064;50.0;72.0;4.5;10.0;1017.2;0.0;0.0
11/05/2016;1378;50.0;75.9;2.8;10.0;1016.3;0.0;0.0
12/05/2016;1520;50.0;80.1;2.5;10.0;1014.6;0.0;0.0
13/05/2016;1263;57.9;64.9;3.3;10.0;1012.1;0.0;0.0
14/05/2016;1061;56.3;71.6;2.4;9.8;1013.0;0.25;0.0
15/05/2016;880;50.0;60.8;2.7;10.0;1014.3;0.0;0.0
16/05/2016;1073;42.8;66.2;1.8;10.0;1012.7;0.0;0.0
17/05/2016;1106;55.4;64.4;3.5;9.9;1015.5;0.0;0.0
18/05/2016;1090;51.8;68.0;2.2;10.0;1016.3;0.0;0.0
19/05/2016;1397;54.0;73.0;1.2;10.0;1014.0;0.0;0.0
20/05/2016;1046;53.1;75.9;3.1;10.0;1017.5;0.0;0.0
21/05/2016;1009;53.1;75.9;3.1;9.8;1014.9;0.0;0.0
22/05/2016;1055;52.0;70.0;3.7;9.7;1005.6;0.13;0.0
23/05/2016;967;52.0;78.1;1.9;9.2;1007.4;0.09;0.0
24/05/2016;1195;55.9;78.1;2.3;7.9;1007.9;0.17;0.0
25/05/2016;1300;57.9;88.0;3.0;9.0;1011.9;0.03;0.0
26/05/2016;1099;61.0;90.0;3.3;8.3;1013.3;0.0;0.0
27/05/2016;969;69.1;90.0;3.1;7.5;1012.5;0.0;0.0
28/05/2016;743;71.1;90.0;4.4;7.7;1013.9;0.0;0.0
29/05/2016;653;71.1;91.9;4.2;9.0;1014.8;0.0;0.0
30/05/2016;453;68.0;87.1;2.6;7.2;1010.7;1.65;0.0
31/05/2016;966;68.0;84.9;3.6;8.6;1009.1;0.0;0.0
01/06/2016;1051;69.1;84.9;4.6;8.3;1012.7;0.0;0.0
02/06/2016;1038;62.1;82.9;4.4;7.8;1015.4;0.0;0.0
03/06/2016;1033;62.1;78.1;1.5;5.9;1013.4;0.01;0.0
04/06/2016;951;63.0;82.9;2.1;6.4;1010.7;0.03;0.0
05/06/2016;808;64.4;70.0;3.5;5.4;1005.2;0.4;0.0
06/06/2016;874;64.9;82.9;4.5;7.5;999.6;0.91;0.0
07/06/2016;1024;64.9;84.9;4.4;8.7;995.9;0.0;0.0
08/06/2016;1086;52.0;84.9;6.2;8.7;998.2;0.0;0.0
09/06/2016;1022;52.0;71.1;8.0;9.7;1004.6;0.45;0.0
10/06/2016;972;54.0;77.0;5.7;10.0;1009.7;0.0;0.0
11/06/2016;963;57.0;88.0;2.5;9.6;1008.4;0.0;0.0
12/06/2016;807;59.0;88.0;5.6;9.7;999.8;0.0;0.0
13/06/2016;918;57.0;82.9;7.1;10.0;1004.9;0.0;0.0
14/06/2016;996;57.0;79.0;4.1;10.0;1007.4;0.0;0.0
15/06/2016;1165;57.9;84.9;2.2;10.0;1008.8;0.0;0.0
16/06/2016;1216;62.1;84.9;1.5;7.2;1004.1;0.2;0.0
17/06/2016;1023;64.0;75.9;3.5;9.1;1007.1;0.02;0.0
18/06/2016;803;61.0;87.1;2.8;9.8;1017.0;0.0;0.0
19/06/2016;629;61.0;88.0;2.0;9.4;1020.4;0.0;0.0
20/06/2016;968;64.0;88.0;2.9;8.9;1016.1;0.0;0.0
21/06/2016;1207;64.0;87.1;4.3;9.4;1004.8;0.0;0.0
22/06/2016;964;68.0;87.1;4.1;9.8;1004.7;0.0;0.0
23/06/2016;1071;68.0;86.0;1.5;9.0;1006.6;0.0;0.0
24/06/2016;1068;69.1;84.0;4.8;8.8;1010.4;0.0;0.0
25/06/2016;880;64.0;86.0;3.7;9.2;1016.3;0.0;0.0
26/06/2016;692;64.0;86.0;1.4;9.0;1017.7;0.0;0.0
